"meta_id","config","t","rect","imct"
41,465,20,9.62988542597e-06,
41,465,21,9.1486135716e-06,
41,465,22,8.70809071785e-06,
41,465,23,8.35955870571e-06,
41,465,24,8.12553753349e-06,
41,465,25,7.926066246e-06,
41,465,26,7.64533888287e-06,
41,465,27,7.36383071853e-06,
41,465,28,7.27893711883e-06,
41,465,29,7.22825643606e-06,
41,465,30,7.22969934941e-06,
41,465,31,7.20035086488e-06,
41,465,32,7.16377144272e-06,
41,465,33,7.25213476471e-06,
41,465,34,7.37135997042e-06,
41,465,35,7.43106511436e-06,
41,465,36,7.53505582907e-06,
41,465,37,7.78474077379e-06,
41,465,38,8.02893646323e-06,
41,465,39,8.32006571727e-06,
41,465,40,8.69812720339e-06,
41,465,41,9.13502390176e-06,
41,465,42,9.38378525461e-06,
41,465,43,9.59964108915e-06,
41,465,44,1.00956385722e-05,
41,465,45,1.07488012873e-05,
41,465,46,1.15491338875e-05,
41,465,47,1.23079053083e-05,
41,465,48,1.28951533043e-05,
41,465,49,1.36082280733e-05,
41,465,50,1.44793038999e-05,
41,465,51,1.53138589667e-05,
41,465,52,1.629570761e-05,
41,465,53,1.7372700313e-05,
41,465,54,1.85687367775e-05,
41,465,55,2.01749135158e-05,
41,465,56,2.20840101974e-05,
41,465,57,2.40277313424e-05,
41,465,58,2.54921833402e-05,
41,465,59,2.71912595053e-05,
41,465,60,2.98400609609e-05,
41,465,61,3.3070857171e-05,
41,465,62,3.7484405766e-05,
41,465,63,4.36317532149e-05,
41,470,0,4.10274624301e-05,
41,470,1,4.69856895506e-05,
41,470,2,4.14056521549e-05,
41,470,3,3.79969169444e-05,
41,470,4,3.50563677785e-05,
41,470,5,3.31463124894e-05,
41,470,6,3.08404087264e-05,
41,470,7,2.77915005427e-05,
41,470,8,2.52442841884e-05,
41,470,9,2.32623151533e-05,
41,470,10,2.11682508962e-05,
41,470,11,1.91388880921e-05,
41,470,12,1.72094660229e-05,
41,470,13,1.56016285473e-05,
41,470,14,1.44638615893e-05,
41,470,15,1.36154485517e-05,
41,470,16,1.26768345581e-05,
41,470,17,1.17576246339e-05,
41,470,18,1.10028122435e-05,
41,470,19,1.04216787804e-05,
41,470,20,9.7981755971e-06,
41,470,21,9.26238772081e-06,
41,470,22,8.73112458066e-06,
41,470,23,8.32421847008e-06,
41,470,24,8.02606882644e-06,
41,470,25,7.69851158111e-06,
41,470,26,7.43915234125e-06,
41,470,27,7.29876273908e-06,
41,470,28,7.10235553925e-06,
41,470,29,6.82269455865e-06,
41,470,30,6.64513981974e-06,
41,470,31,6.55237317915e-06,
41,470,32,6.4675550675e-06,
41,470,33,6.39565996607e-06,
41,470,34,6.44707643005e-06,
41,470,35,6.54795940136e-06,
41,470,36,6.63700438963e-06,
41,470,37,6.86034536557e-06,
41,470,38,7.12125029168e-06,
41,470,39,7.42298789191e-06,
41,470,40,7.80567552283e-06,
41,470,41,8.17990803625e-06,
41,470,42,8.69694486028e-06,
41,470,43,9.27780547499e-06,
41,470,44,9.78949447017e-06,
41,470,45,1.03997490442e-05,
41,470,46,1.10385881271e-05,
41,470,47,1.19097603601e-05,
41,470,48,1.28693782244e-05,
41,470,49,1.37064344017e-05,
41,470,50,1.43329170896e-05,
41,470,51,1.50529349412e-05,
41,470,52,1.61208936333e-05,
41,470,53,1.75796085387e-05,
41,470,54,1.94056337932e-05,
41,470,55,2.09810732485e-05,
41,470,56,2.26876654779e-05,
41,470,57,2.45469618676e-05,
41,470,58,2.67738996627e-05,
41,470,59,2.9675249607e-05,
41,470,60,3.21723673551e-05,
41,470,61,3.40679653164e-05,
41,470,62,3.70711604774e-05,
41,470,63,4.38884853793e-05,
41,475,0,4.54334985989e-05,
41,475,1,4.91154896736e-05,
41,475,2,4.42465388915e-05,
41,475,3,4.12375993619e-05,
41,475,4,3.89785163861e-05,
41,475,5,3.63404433301e-05,
41,475,6,3.31839510181e-05,
41,475,7,2.99202856695e-05,
41,475,8,2.72861798294e-05,
41,475,9,2.49068398261e-05,
41,475,10,2.29498855333e-05,
41,475,11,2.15774271055e-05,
41,475,12,2.03690578928e-05,
41,475,13,1.92179959413e-05,
41,475,14,1.78711870831e-05,
41,475,15,1.66502595675e-05,
41,475,16,1.53988821694e-05,
41,475,17,1.42468161357e-05,
41,475,18,1.31880806293e-05,
41,475,19,1.22908359117e-05,
41,475,20,1.15608008855e-05,
41,475,21,1.10133560156e-05,
41,475,22,1.05425178845e-05,
41,475,23,1.00356546682e-05,
41,475,24,9.57556312642e-06,
41,475,25,9.09600566956e-06,
41,475,26,8.60659110913e-06,
41,475,27,8.1844327724e-06,
41,475,28,7.84904841566e-06,
41,475,29,7.71810209699e-06,
41,475,30,7.69012331148e-06,
41,475,31,7.63861589803e-06,
41,475,32,7.47380863686e-06,
41,475,33,7.31331829229e-06,
41,475,34,7.2929919952e-06,
41,475,35,7.43740702092e-06,
41,475,36,7.53646963858e-06,
41,475,37,7.53290305511e-06,
41,475,38,7.67369510868e-06,
41,475,39,7.97681059339e-06,
41,475,40,8.30216686154e-06,
41,475,41,8.57858776726e-06,
41,475,42,9.07254889171e-06,
41,475,43,9.6317162388e-06,
41,475,44,1.00514735095e-05,
41,475,45,1.06205852717e-05,
41,475,46,1.10895343823e-05,
41,475,47,1.16800474643e-05,
41,475,48,1.23252584672e-05,
41,475,49,1.30017733682e-05,
41,475,50,1.39343419505e-05,
41,475,51,1.50738642333e-05,
41,475,52,1.65286965057e-05,
41,475,53,1.79977741936e-05,
41,475,54,1.96744458663e-05,
41,475,55,2.18003406189e-05,
41,475,56,2.39993551077e-05,
41,475,57,2.60921133304e-05,
41,475,58,2.86888371193e-05,
41,475,59,3.15247998515e-05,
41,475,60,3.41421509802e-05,
41,475,61,3.75786148652e-05,
41,475,62,4.20149881393e-05,
41,475,63,4.92582148581e-05,
41,480,0,4.01819197577e-05,
41,480,1,4.69779188279e-05,
41,480,2,4.1057512135e-05,
41,480,3,3.71437672584e-05,
41,480,4,3.30980219587e-05,
41,480,5,3.0078130294e-05,
41,480,6,2.80068925349e-05,
41,480,7,2.61470540863e-05,
41,480,8,2.43915710598e-05,
41,480,9,2.24359555432e-05,
41,480,10,2.09894442378e-05,
41,480,11,1.97360350285e-05,
41,480,12,1.85256485565e-05,
41,480,13,1.750505362e-05,
41,480,14,1.63073855219e-05,
41,480,15,1.54265380843e-05,
41,480,16,1.46673846757e-05,
41,480,17,1.37799152071e-05,
41,480,18,1.27055427583e-05,
41,480,19,1.18165553431e-05,
41,480,20,1.10636074169e-05,
41,480,21,1.05672761492e-05,
41,480,22,1.0133365322e-05,
41,480,23,9.68420772551e-06,
41,480,24,9.08134734345e-06,
41,480,25,8.57112263475e-06,
41,480,26,8.20433615445e-06,
41,480,27,7.8735720308e-06,
41,480,28,7.5747543633e-06,
41,480,29,7.44065664549e-06,
41,480,30,7.3311525739e-06,
41,480,31,7.22829054212e-06,
41,480,32,7.16762951924e-06,
41,480,33,7.14208317731e-06,
41,480,34,7.0808032433e-06,
41,480,35,7.10317590347e-06,
41,480,36,7.29739394956e-06,
41,480,37,7.63287062e-06,
41,480,38,7.96245421952e-06,
41,480,39,8.29044802231e-06,
41,480,40,8.57807117427e-06,
41,480,41,8.8764973043e-06,
41,480,42,9.46464297158e-06,
41,480,43,1.01390860436e-05,
41,480,44,1.06819452412e-05,
41,480,45,1.12976258606e-05,
41,480,46,1.21497532746e-05,
41,480,47,1.31630904434e-05,
41,480,48,1.42296585182e-05,
41,480,49,1.5193480067e-05,
41,480,50,1.60419604072e-05,
41,480,51,1.68949281942e-05,
41,480,52,1.81187078852e-05,
41,480,53,1.98323468794e-05,
41,480,54,2.1362933694e-05,
41,480,55,2.2883339625e-05,
41,480,56,2.45619467023e-05,
41,480,57,2.62902522081e-05,
41,480,58,2.84414709313e-05,
41,480,59,3.03118922602e-05,
41,480,60,3.21393017657e-05,
41,480,61,3.44075451721e-05,
41,480,62,3.73294642486e-05,
41,480,63,4.32873675891e-05,
41,485,0,3.72860959033e-05,
41,485,1,4.03773046855e-05,
41,485,2,3.4832086385e-05,
41,485,3,3.20875005855e-05,
41,485,4,2.94513392873e-05,
41,485,5,2.71505068667e-05,
41,485,6,2.54930691881e-05,
41,485,7,2.35787083511e-05,
41,485,8,2.17228644033e-05,
41,485,9,2.00524318643e-05,
41,485,10,1.83820138773e-05,
41,485,11,1.70796502061e-05,
41,485,12,1.6024134311e-05,
41,485,13,1.48800609168e-05,
41,485,14,1.38287041409e-05,
41,485,15,1.28603032863e-05,
41,485,16,1.19938631542e-05,
41,485,17,1.12944389912e-05,
41,485,18,1.05975123006e-05,
41,485,19,1.01076848296e-05,
41,485,20,9.58231612458e-06,
41,485,21,9.02944520931e-06,
41,485,22,8.68195911607e-06,
41,485,23,8.41771452542e-06,
41,485,24,8.12166399555e-06,
41,485,25,7.8629636846e-06,
41,485,26,7.64832657296e-06,
41,485,27,7.53486028771e-06,
41,485,28,7.43447344576e-06,
41,485,29,7.1689410106e-06,
41,485,30,6.84586257194e-06,
41,485,31,6.66196729071e-06,
41,485,32,6.46272883387e-06,
41,485,33,6.33428135188e-06,
41,485,34,6.24207268629e-06,
41,485,35,6.25359461992e-06,
41,485,36,6.24320091447e-06,
41,485,37,6.32584260529e-06,
41,485,38,6.61115336698e-06,
41,485,39,6.91344030201e-06,
41,485,40,7.26099096937e-06,
41,485,41,7.5814664342e-06,
41,485,42,7.94228708401e-06,
41,485,43,8.35223454487e-06,
41,485,44,8.87619989953e-06,
41,485,45,9.38799621508e-06,
41,485,46,9.90516218735e-06,
41,485,47,1.04984537757e-05,
41,485,48,1.11007002488e-05,
41,485,49,1.18655807455e-05,
41,485,50,1.28680212583e-05,
41,485,51,1.40863458e-05,
41,485,52,1.5320845705e-05,
41,485,53,1.66140544025e-05,
41,485,54,1.822962804e-05,
41,485,55,2.00043086807e-05,
41,485,56,2.17245196836e-05,
41,485,57,2.38544034801e-05,
41,485,58,2.64122118097e-05,
41,485,59,2.90541411232e-05,
41,485,60,3.17679077853e-05,
41,485,61,3.39700345648e-05,
41,485,62,3.62550526916e-05,
41,485,63,4.10164757341e-05,
41,490,0,3.53071154677e-05,
41,490,1,4.10247885156e-05,
41,490,2,3.50922964572e-05,
41,490,3,3.29465146933e-05,
41,490,4,3.09265196847e-05,
41,490,5,2.80978347291e-05,
41,490,6,2.56276198343e-05,
41,490,7,2.34522540268e-05,
41,490,8,2.11685928662e-05,
41,490,9,1.95871671167e-05,
41,490,10,1.84501095646e-05,
41,490,11,1.7516036678e-05,
41,490,12,1.65112232935e-05,
41,490,13,1.55895559146e-05,
41,490,14,1.48904728121e-05,
41,490,15,1.41463633554e-05,
41,490,16,1.31228043756e-05,
41,490,17,1.21620032587e-05,
41,490,18,1.13036139737e-05,
41,490,19,1.06288862298e-05,
41,490,20,1.01521245597e-05,
41,490,21,9.62328613241e-06,
41,490,22,9.00331633602e-06,
41,490,23,8.40178381623e-06,
41,490,24,7.95067353465e-06,
41,490,25,7.59516478865e-06,
41,490,26,7.31865657144e-06,
41,490,27,7.11741267878e-06,
41,490,28,6.82120889905e-06,
41,490,29,6.55159374219e-06,
41,490,30,6.53115648674e-06,
41,490,31,6.56332986182e-06,
41,490,32,6.51675827612e-06,
41,490,33,6.50280480841e-06,
41,490,34,6.53238430459e-06,
41,490,35,6.63733362671e-06,
41,490,36,6.83739608576e-06,
41,490,37,7.0086548476e-06,
41,490,38,7.11556140232e-06,
41,490,39,7.33247134121e-06,
41,490,40,7.65551430959e-06,
41,490,41,8.10106939753e-06,
41,490,42,8.66927348397e-06,
41,490,43,9.3302633104e-06,
41,490,44,9.89417276287e-06,
41,490,45,1.04922755781e-05,
41,490,46,1.13579490062e-05,
41,490,47,1.24285879792e-05,
41,490,48,1.32325076265e-05,
41,490,49,1.41381560752e-05,
41,490,50,1.51670874402e-05,
41,490,51,1.63842469192e-05,
41,490,52,1.77403508133e-05,
41,490,53,1.87812420336e-05,
41,490,54,1.9461296688e-05,
41,490,55,2.07042558031e-05,
41,490,56,2.24942050409e-05,
41,490,57,2.42383030127e-05,
41,490,58,2.58492054854e-05,
41,490,59,2.78773513855e-05,
41,490,60,2.9863045711e-05,
41,490,61,3.21111692756e-05,
41,490,62,3.53307150363e-05,
41,490,63,4.14541573264e-05,
41,495,0,4.74500520795e-05,
41,495,1,5.21709334862e-05,
41,495,2,4.48780774605e-05,
41,495,3,4.04210295528e-05,
41,495,4,3.67381908291e-05,
41,495,5,3.37944220519e-05,
41,495,6,3.1394072721e-05,
41,495,7,2.89294184768e-05,
41,495,8,2.66689694399e-05,
41,495,9,2.46107065323e-05,
41,495,10,2.28563585551e-05,
41,495,11,2.13341791095e-05,
41,495,12,1.97029476112e-05,
41,495,13,1.82639978448e-05,
41,495,14,1.70832881849e-05,
41,495,15,1.58980819833e-05,
41,495,16,1.48456529132e-05,
41,495,17,1.39794947245e-05,
41,495,18,1.28784522531e-05,
41,495,19,1.17644203783e-05,
41,495,20,1.09357779365e-05,
41,495,21,1.02469120975e-05,
41,495,22,9.70340443018e-06,
41,495,23,9.23766492633e-06,
41,495,24,8.77476486494e-06,
41,495,25,8.44307123771e-06,
41,495,26,8.2316046246e-06,
41,495,27,8.08350978332e-06,
41,495,28,7.86538930697e-06,
41,495,29,7.56356030251e-06,
41,495,30,7.38554626878e-06,
41,495,31,7.24151004761e-06,
41,495,32,7.22117465557e-06,
41,495,33,7.2784009717e-06,
41,495,34,7.35262437956e-06,
41,495,35,7.44579438106e-06,
41,495,36,7.61560067986e-06,
41,495,37,7.9075616668e-06,
41,495,38,8.38893174659e-06,
41,495,39,8.7633898147e-06,
41,495,40,9.0223402367e-06,
41,495,41,9.44472412812e-06,
41,495,42,1.01034629552e-05,
41,495,43,1.08912418e-05,
41,495,44,1.15731709229e-05,
41,495,45,1.22742176245e-05,
41,495,46,1.29770696731e-05,
41,495,47,1.35186901389e-05,
41,495,48,1.42583658089e-05,
41,495,49,1.52639349835e-05,
41,495,50,1.62912765518e-05,
41,495,51,1.7234851839e-05,
41,495,52,1.86052402569e-05,
41,495,53,2.02348510356e-05,
41,495,54,2.22399830818e-05,
41,495,55,2.44725397351e-05,
41,495,56,2.67943742074e-05,
41,495,57,2.92259719572e-05,
41,495,58,3.16940022458e-05,
41,495,59,3.43447172781e-05,
41,495,60,3.71161186195e-05,
41,495,61,4.16003167629e-05,
41,495,62,4.73840736959e-05,
41,495,63,5.38020358363e-05,
41,500,0,3.77760297852e-05,
41,500,1,4.31383705291e-05,
41,500,2,3.67450120393e-05,
41,500,3,3.38111385645e-05,
41,500,4,3.14480421366e-05,
41,500,5,2.89335894195e-05,
41,500,6,2.68175299425e-05,
41,500,7,2.45014471147e-05,
41,500,8,2.21505561058e-05,
41,500,9,2.04084808502e-05,
41,500,10,1.89043294085e-05,
41,500,11,1.75390832737e-05,
41,500,12,1.64626544574e-05,
41,500,13,1.54190129251e-05,
41,500,14,1.42010967465e-05,
41,500,15,1.28393521663e-05,
41,500,16,1.19571295727e-05,
41,500,17,1.11414010462e-05,
41,500,18,1.05186800283e-05,
41,500,19,1.00707275124e-05,
41,500,20,9.59890076047e-06,
41,500,21,9.05892284209e-06,
41,500,22,8.53927758726e-06,
41,500,23,8.13894348539e-06,
41,500,24,7.92384616943e-06,
41,500,25,7.74122872826e-06,
41,500,26,7.43479131415e-06,
41,500,27,7.18371074981e-06,
41,500,28,7.11496568329e-06,
41,500,29,7.12041583029e-06,
41,500,30,7.20573871149e-06,
41,500,31,7.26892312741e-06,
41,500,32,7.48764841774e-06,
41,500,33,7.73817828303e-06,
41,500,34,7.97640950623e-06,
41,500,35,8.10583787825e-06,
41,500,36,8.26149425848e-06,
41,500,37,8.40671327751e-06,
41,500,38,8.56387214299e-06,
41,500,39,8.88405429578e-06,
41,500,40,9.26756365516e-06,
41,500,41,9.54857478064e-06,
41,500,42,9.78315165412e-06,
41,500,43,1.01164214357e-05,
41,500,44,1.07263176687e-05,
41,500,45,1.1373939742e-05,
41,500,46,1.20418626466e-05,
41,500,47,1.2771429283e-05,
41,500,48,1.3737887457e-05,
41,500,49,1.4844580619e-05,
41,500,50,1.61329135153e-05,
41,500,51,1.73669486685e-05,
41,500,52,1.83804459084e-05,
41,500,53,1.91279559658e-05,
41,500,54,2.00136000785e-05,
41,500,55,2.12341619772e-05,
41,500,56,2.29163415497e-05,
41,500,57,2.48076812568e-05,
41,500,58,2.66175829893e-05,
41,500,59,2.87662605842e-05,
41,500,60,3.15521210723e-05,
41,500,61,3.45492844644e-05,
41,500,62,3.77613323508e-05,
41,500,63,4.35417350673e-05,
41,505,0,4.95835738548e-05,
41,505,1,5.28886266693e-05,
41,505,2,4.50251791335e-05,
41,505,3,4.06632934755e-05,
41,505,4,3.82031757908e-05,
41,505,5,3.62425817002e-05,
41,505,6,3.36230987159e-05,
41,505,7,3.07402915496e-05,
41,505,8,2.83294357359e-05,
41,505,9,2.64087302639e-05,
41,505,10,2.43513877649e-05,
41,505,11,2.24050800171e-05,
41,505,12,2.08094934351e-05,
41,505,13,1.96559067263e-05,
41,505,14,1.80980241566e-05,
41,505,15,1.67124107975e-05,
41,505,16,1.56038822752e-05,
41,505,17,1.46310458149e-05,
41,505,18,1.38308287205e-05,
41,505,19,1.31323531605e-05,
41,505,20,1.25746273625e-05,
41,505,21,1.18809066407e-05,
41,505,22,1.10929058792e-05,
41,505,23,1.03071552076e-05,
41,505,24,9.71881763689e-06,
41,505,25,9.3315511549e-06,
41,505,26,8.93254764378e-06,
41,505,27,8.59158990352e-06,
41,505,28,8.23412938189e-06,
41,505,29,8.03267539595e-06,
41,505,30,7.98333348939e-06,
41,505,31,8.03650891612e-06,
41,505,32,8.07130254543e-06,
41,505,33,8.07938340586e-06,
41,505,34,8.16605006548e-06,
41,505,35,8.36047638586e-06,
41,505,36,8.732268725e-06,
41,505,37,9.18999012356e-06,
41,505,38,9.53765265876e-06,
41,505,39,9.85763927019e-06,
41,505,40,1.03444899651e-05,
41,505,41,1.09919574243e-05,
41,505,42,1.16135415738e-05,
41,505,43,1.20389913718e-05,
41,505,44,1.23146210171e-05,
41,505,45,1.30261441882e-05,
41,505,46,1.40416805152e-05,
41,505,47,1.51286249093e-05,
41,505,48,1.60982235684e-05,
41,505,49,1.70239818544e-05,
41,505,50,1.81091309059e-05,
41,505,51,1.94922286028e-05,
41,505,52,2.11630413105e-05,
41,505,53,2.29717752518e-05,
41,505,54,2.47745465458e-05,
41,505,55,2.67056802841e-05,
41,505,56,2.87010097964e-05,
41,505,57,3.08418857458e-05,
41,505,58,3.32823656208e-05,
41,505,59,3.67664579244e-05,
41,505,60,4.07729821745e-05,
41,505,61,4.42424461653e-05,
41,505,62,4.73035215691e-05,
41,505,63,5.39073807886e-05,
41,510,0,6.15151875536e-05,
41,510,1,6.56805059407e-05,
41,510,2,5.71078962821e-05,
41,510,3,5.08542398165e-05,
41,510,4,4.50321931567e-05,
41,510,5,3.98767479055e-05,
41,510,6,3.66265849152e-05,
41,510,7,3.50472218997e-05,
41,510,8,3.42746679962e-05,
41,510,9,3.22328378388e-05,
41,510,10,2.9862179872e-05,
41,510,11,2.74964204436e-05,
41,510,12,2.48276901402e-05,
41,510,13,2.2545515094e-05,
41,510,14,2.06328331842e-05,
41,510,15,1.91330927919e-05,
41,510,16,1.75112654688e-05,
41,510,17,1.58700859174e-05,
41,510,18,1.46238562593e-05,
41,510,19,1.36907083288e-05,
41,510,20,1.26691911646e-05,
41,510,21,1.18264506455e-05,
41,510,22,1.12902262117e-05,
41,510,23,1.07309942905e-05,
41,510,24,1.01667656054e-05,
41,510,25,9.86421673588e-06,
41,510,26,9.62519698078e-06,
41,510,27,9.32860712055e-06,
41,510,28,9.03424461285e-06,
41,510,29,8.73096814757e-06,
41,510,30,8.56001406646e-06,
41,510,31,8.58100975165e-06,
41,510,32,8.62830074766e-06,
41,510,33,8.68242204888e-06,
41,510,34,8.83325992618e-06,
41,510,35,9.01134990272e-06,
41,510,36,9.14903557714e-06,
41,510,37,9.27569635678e-06,
41,510,38,9.49463264988e-06,
41,510,39,9.7268675745e-06,
41,510,40,1.01607956822e-05,
41,510,41,1.07869818748e-05,
41,510,42,1.1454718333e-05,
41,510,43,1.21656557894e-05,
41,510,44,1.28229658003e-05,
41,510,45,1.35427399073e-05,
41,510,46,1.42964172483e-05,
41,510,47,1.53566907102e-05,
41,510,48,1.64399461937e-05,
41,510,49,1.76038156496e-05,
41,510,50,1.89651273104e-05,
41,510,51,2.05125961656e-05,
41,510,52,2.20902002184e-05,
41,510,53,2.39870223595e-05,
41,510,54,2.62766407104e-05,
41,510,55,2.90201587632e-05,
41,510,56,3.28442401951e-05,
41,510,57,3.6877245293e-05,
41,510,58,4.03638077842e-05,
41,510,59,4.39602263214e-05,
41,510,60,4.76415771118e-05,
41,510,61,5.02650946146e-05,
41,510,62,5.49694341316e-05,
41,510,63,6.44528263365e-05,
41,515,0,4.35842375737e-05,
41,515,1,4.6498276788e-05,
41,515,2,3.98442789447e-05,
41,515,3,3.54361873178e-05,
41,515,4,3.20461695082e-05,
41,515,5,2.91274918709e-05,
41,515,6,2.69212814601e-05,
41,515,7,2.51117144217e-05,
41,515,8,2.32211023103e-05,
41,515,9,2.09937297768e-05,
41,515,10,1.91998351511e-05,
41,515,11,1.80515271495e-05,
41,515,12,1.69130744325e-05,
41,515,13,1.57032609422e-05,
41,515,14,1.45239855556e-05,
41,515,15,1.34692963911e-05,
41,515,16,1.25361866594e-05,
41,515,17,1.17103018056e-05,
41,515,18,1.11018371172e-05,
41,515,19,1.06113830043e-05,
41,515,20,1.01478135548e-05,
41,515,21,9.68966287473e-06,
41,515,22,9.30097758101e-06,
41,515,23,8.8397964646e-06,
41,515,24,8.43165344122e-06,
41,515,25,8.02170779934e-06,
41,515,26,7.67875644669e-06,
41,515,27,7.48682987251e-06,
41,515,28,7.33756724003e-06,
41,515,29,7.18455112292e-06,
41,515,30,7.09205914973e-06,
41,515,31,7.14711904948e-06,
41,515,32,7.23867196939e-06,
41,515,33,7.3147070907e-06,
41,515,34,7.49373930375e-06,
41,515,35,7.63037678553e-06,
41,515,36,7.84277926869e-06,
41,515,37,8.08085769677e-06,
41,515,38,8.40222946863e-06,
41,515,39,8.8485330707e-06,
41,515,40,9.363720892e-06,
41,515,41,9.75608509179e-06,
41,515,42,1.02358753793e-05,
41,515,43,1.09404909381e-05,
41,515,44,1.15356306196e-05,
41,515,45,1.2099203559e-05,
41,515,46,1.26709101096e-05,
41,515,47,1.34222727866e-05,
41,515,48,1.42379403769e-05,
41,515,49,1.52910815814e-05,
41,515,50,1.63929489645e-05,
41,515,51,1.73397766048e-05,
41,515,52,1.85381741176e-05,
41,515,53,2.00534541364e-05,
41,515,54,2.15265754377e-05,
41,515,55,2.33991613641e-05,
41,515,56,2.5280562113e-05,
41,515,57,2.71226945188e-05,
41,515,58,2.96260695904e-05,
41,515,59,3.21126972267e-05,
41,515,60,3.41662962455e-05,
41,515,61,3.63849394489e-05,
41,515,62,4.01774559577e-05,
41,515,63,4.68692851427e-05,
41,520,0,3.78632066713e-05,
41,520,1,4.25465223088e-05,
41,520,2,3.7604910176e-05,
41,520,3,3.56743548764e-05,
41,520,4,3.45802218362e-05,
41,520,5,3.33984462486e-05,
41,520,6,3.07586633426e-05,
41,520,7,2.73696150543e-05,
41,520,8,2.46835024882e-05,
41,520,9,2.27731707128e-05,
41,520,10,2.09949412238e-05,
41,520,11,1.96370456251e-05,
41,520,12,1.80727420229e-05,
41,520,13,1.68914903043e-05,
41,520,14,1.58444399858e-05,
41,520,15,1.4481764083e-05,
41,520,16,1.32264731292e-05,
41,520,17,1.24366488308e-05,
41,520,18,1.17987365229e-05,
41,520,19,1.10512055471e-05,
41,520,20,1.03781021608e-05,
41,520,21,9.95945447357e-06,
41,520,22,9.50309276959e-06,
41,520,23,9.05941669771e-06,
41,520,24,8.71913925948e-06,
41,520,25,8.48659328767e-06,
41,520,26,8.15270232124e-06,
41,520,27,7.79904530646e-06,
41,520,28,7.49056334826e-06,
41,520,29,7.31855470804e-06,
41,520,30,7.24538631403e-06,
41,520,31,7.17400735084e-06,
41,520,32,7.20671232557e-06,
41,520,33,7.3063306445e-06,
41,520,34,7.33923343432e-06,
41,520,35,7.36297579351e-06,
41,520,36,7.58141004553e-06,
41,520,37,7.93623803474e-06,
41,520,38,8.28721204016e-06,
41,520,39,8.59119973029e-06,
41,520,40,8.96195615496e-06,
41,520,41,9.3965254564e-06,
41,520,42,9.80476306722e-06,
41,520,43,1.0364751688e-05,
41,520,44,1.09059064926e-05,
41,520,45,1.14129679787e-05,
41,520,46,1.20748200061e-05,
41,520,47,1.29583595481e-05,
41,520,48,1.43642528201e-05,
41,520,49,1.59402479767e-05,
41,520,50,1.72437121364e-05,
41,520,51,1.8485057808e-05,
41,520,52,2.04639345611e-05,
41,520,53,2.25445055548e-05,
41,520,54,2.39578639594e-05,
41,520,55,2.54120441241e-05,
41,520,56,2.70449181698e-05,
41,520,57,2.86179274553e-05,
41,520,58,2.99506336887e-05,
41,520,59,3.09059796564e-05,
41,520,60,3.12476731779e-05,
41,520,61,3.29075519403e-05,
41,520,62,3.5854831367e-05,
41,520,63,4.13757479691e-05,
41,525,0,5.51386801817e-05,
41,525,1,5.85448324273e-05,
41,525,2,4.87481593154e-05,
41,525,3,4.48397768196e-05,
41,525,4,4.17477858718e-05,
41,525,5,3.96735085815e-05,
41,525,6,3.71210371668e-05,
41,525,7,3.47188579326e-05,
41,525,8,3.27938796545e-05,
41,525,9,3.06827569148e-05,
41,525,10,2.83158497041e-05,
41,525,11,2.63193069259e-05,
41,525,12,2.5069253752e-05,
41,525,13,2.35267852986e-05,
41,525,14,2.14684041566e-05,
41,525,15,1.98241923499e-05,
41,525,16,1.85177268577e-05,
41,525,17,1.71615811269e-05,
41,525,18,1.61717380252e-05,
41,525,19,1.53619839693e-05,
41,525,20,1.43666520671e-05,
41,525,21,1.34590873131e-05,
41,525,22,1.28087604025e-05,
41,525,23,1.23170875668e-05,
41,525,24,1.18357465908e-05,
41,525,25,1.11525687316e-05,
41,525,26,1.06115721792e-05,
41,525,27,1.02782860267e-05,
41,525,28,9.88586270978e-06,
41,525,29,9.57781321631e-06,
41,525,30,9.45565352595e-06,
41,525,31,9.45691772358e-06,
41,525,32,9.33314458962e-06,
41,525,33,9.00529266801e-06,
41,525,34,8.80829520611e-06,
41,525,35,8.84258497535e-06,
41,525,36,8.94037566468e-06,
41,525,37,9.05877004698e-06,
41,525,38,9.31476733967e-06,
41,525,39,9.82925757853e-06,
41,525,40,1.03044649222e-05,
41,525,41,1.07821169877e-05,
41,525,42,1.13238493213e-05,
41,525,43,1.20415852507e-05,
41,525,44,1.28261590362e-05,
41,525,45,1.37740644277e-05,
41,525,46,1.48466424434e-05,
41,525,47,1.59080063895e-05,
41,525,48,1.69418581208e-05,
41,525,49,1.7929227397e-05,
41,525,50,1.91161543626e-05,
41,525,51,2.08258879866e-05,
41,525,52,2.27429645747e-05,
41,525,53,2.46960480581e-05,
41,525,54,2.65421203949e-05,
41,525,55,2.82840628643e-05,
41,525,56,2.98465256492e-05,
41,525,57,3.13419259328e-05,
41,525,58,3.36847806466e-05,
41,525,59,3.70541674783e-05,
41,525,60,3.9705522795e-05,
41,525,61,4.25185244239e-05,
41,525,62,4.71926759928e-05,
41,525,63,5.66781927773e-05,
41,530,0,3.69052359019e-05,
41,530,1,4.18535382778e-05,
41,530,2,3.63350081898e-05,
41,530,3,3.30642687913e-05,
41,530,4,3.00061310554e-05,
41,530,5,2.80650292552e-05,
41,530,6,2.67939594778e-05,
41,530,7,2.52591216849e-05,
41,530,8,2.36278629018e-05,
41,530,9,2.15235104406e-05,
41,530,10,1.9723078367e-05,
